temperature,humidity,voc,ammonia,alcohol,timestamp,stage,cycle_id
35,62.3,679,1260,848,29-09-2025 19:51,Fresh,2
34.5,63.5,687,1275,851,29-09-2025 19:56,Fresh,2
34.4,62.1,686,1273,860,29-09-2025 20:01,Fresh,2
35.1,64,698,1274,864,29-09-2025 20:06,Fresh,2
34.6,63.5,694,1278,876,29-09-2025 20:11,Fresh,2
35.5,65,685,1249,875,29-09-2025 20:16,Fresh,2
35.1,65,694,1250,885,29-09-2025 20:21,Fresh,2
35.9,67.3,611,1250,814,29-09-2025 20:26,Fresh,2
35.6,65.7,627,1260,830,29-09-2025 20:31,Fresh,2
34.7,65.5,629,1268,831,29-09-2025 20:36,Fresh,2
35.7,65.2,723,1256,926,29-09-2025 20:41,Fresh,2
35.3,66.1,390,513,623,29-09-2025 20:42,Fresh,2
34.7,65,457,1145,684,29-09-2025 20:47,Fresh,2
34.6,66.1,450,1151,676,29-09-2025 20:52,Fresh,2
35.5,64.9,444,1100,672,29-09-2025 20:57,Fresh,2
34.4,63.4,440,1111,663,29-09-2025 21:02,Fresh,2
34.5,63.4,433,1113,660,29-09-2025 21:07,Fresh,2
34.1,63.3,433,1088,658,29-09-2025 21:12,Fresh,2
35.7,64.5,441,1108,671,29-09-2025 21:17,Fresh,2
35.5,64.8,435,1074,662,29-09-2025 21:22,Fresh,2
35.6,63.6,450,1129,669,29-09-2025 21:27,Fresh,2
35.8,64.5,447,1108,664,29-09-2025 21:32,Fresh,2
35.1,62.7,448,1102,673,29-09-2025 21:37,Fresh,2
35.3,63.7,447,1100,672,29-09-2025 21:42,Fresh,2
34.5,64.1,452,1085,667,29-09-2025 21:47,Fresh,2
34.4,63.8,449,1101,672,29-09-2025 21:52,Fresh,2
35.5,63.6,444,1108,679,29-09-2025 21:57,Fresh,2
35.2,63.9,443,1122,676,29-09-2025 22:02,Fresh,2
35.4,62.1,451,1101,669,29-09-2025 22:07,Fresh,2
35.8,62.3,446,1100,680,29-09-2025 22:12,Fresh,2
35.6,61.9,445,1113,676,29-09-2025 22:17,Fresh,2
35.4,62.8,453,1097,684,29-09-2025 22:22,Fresh,2
35.5,63.8,461,1103,696,29-09-2025 22:27,Fresh,2
35.1,62.4,454,1089,690,29-09-2025 22:32,Fresh,2
34.5,63.2,464,1086,699,29-09-2025 22:37,Fresh,2
35.4,61.9,465,1091,703,29-09-2025 22:42,Fresh,2
34.9,62.7,483,1151,708,29-09-2025 22:47,Fresh,2
35.3,61.8,498,1109,711,29-09-2025 22:53,Fresh,2
36.2,61.8,493,1072,713,29-09-2025 22:58,Fresh,2
35,62.6,495,1112,706,29-09-2025 23:03,Fresh,2
34.7,63.1,497,1129,709,29-09-2025 23:08,Fresh,2
35.2,62.4,493,1105,716,29-09-2025 23:13,Fresh,2
35.2,61.1,491,1133,710,29-09-2025 23:18,Fresh,2
35.9,62.2,495,1115,706,29-09-2025 23:23,Fresh,2
35.7,61.1,489,1109,706,29-09-2025 23:28,Fresh,2
36.3,62.6,484,1066,697,29-09-2025 23:33,Fresh,2
36,62.4,498,1103,720,29-09-2025 23:38,Fresh,2
35.5,61.1,491,1106,722,29-09-2025 23:43,Fresh,2
36.3,60.9,512,1112,730,29-09-2025 23:48,Fresh,2
35,61.1,493,1152,728,29-09-2025 23:53,Fresh,2
34.8,62.7,515,1112,740,29-09-2025 23:58,Fresh,2
35,61.5,522,1142,753,30-09-2025 00:03,Fresh,2
36.2,62.1,536,1171,751,30-09-2025 00:08,Fresh,2
35.7,61.8,533,1128,751,30-09-2025 00:13,Fresh,2
35.1,61.8,531,1136,762,30-09-2025 00:18,Fresh,2
35.8,60.9,539,1156,771,30-09-2025 00:23,Fresh,2
35.2,62.5,543,1155,779,30-09-2025 00:28,Fresh,2
36.3,61.2,529,1190,764,30-09-2025 00:33,Fresh,2
35.8,61.8,546,1200,785,30-09-2025 00:38,Fresh,2
35.7,62.2,568,1205,811,30-09-2025 00:43,Fresh,2
35.5,62.1,594,1282,837,30-09-2025 00:48,Fresh,2
36.3,62.8,624,1314,875,30-09-2025 00:53,Fresh,2
35.7,60.9,632,1342,881,30-09-2025 00:58,Fresh,2
35.2,62.2,627,1312,883,30-09-2025 01:03,Fresh,2
35.2,61.5,624,1353,868,30-09-2025 01:08,Fresh,2
36.9,61.5,621,1282,866,30-09-2025 01:13,Fresh,2
36.8,61.2,637,1303,893,30-09-2025 01:18,Fresh,2
36.5,61.7,660,1331,916,30-09-2025 01:23,Fresh,2
35.6,61.4,660,1391,916,30-09-2025 01:28,Fresh,2
36.9,61.2,625,1303,867,30-09-2025 01:39,Fresh,2
36.4,61.8,577,1278,838,30-09-2025 01:44,Fresh,2
36.2,62.1,591,1308,805,30-09-2025 01:49,Fresh,2
35.7,62.7,488,1237,862,30-09-2025 01:54,Fresh,2
35.3,62.3,493,1274,868,30-09-2025 01:59,Fresh,2
35,62.4,506,1218,867,30-09-2025 02:04,Fresh,2
36.7,62,534,1280,876,30-09-2025 02:09,Fresh,2
35.8,62.9,536,1300,917,30-09-2025 02:14,Fresh,2
35.3,62.7,560,1327,939,30-09-2025 02:19,Fresh,2
35.4,61.9,565,1316,953,30-09-2025 02:24,Fresh,2
36,62.1,580,1342,943,30-09-2025 02:29,Fresh,2
35.2,62.5,575,1364,969,30-09-2025 02:34,Fresh,2
36.5,61.9,583,1375,967,30-09-2025 02:39,Fresh,2
36.3,62.2,580,1357,956,30-09-2025 02:44,Fresh,2
36.2,62.4,606,1425,996,30-09-2025 02:49,Fresh,2
35.7,62.4,617,1414,1004,30-09-2025 02:54,Fresh,2
36.1,62.3,606,1417,975,30-09-2025 02:59,Fresh,2
36,62.3,601,1420,981,30-09-2025 03:04,Fresh,2
36.2,61.6,605,1396,974,30-09-2025 03:09,Fresh,2
35.1,62.4,596,1389,958,30-09-2025 03:14,Fresh,2
35.7,62,595,1374,952,30-09-2025 03:19,Fresh,2
35,61.9,588,1348,958,30-09-2025 03:24,Fresh,2
35.9,61.9,583,1415,968,30-09-2025 03:29,Fresh,2
35.5,61.4,572,1476,946,30-09-2025 03:34,Fresh,2
35,61.1,555,1404,909,30-09-2025 03:39,Fresh,2
34.9,62.2,554,1455,910,30-09-2025 03:44,Fresh,2
36,62.6,561,1486,945,30-09-2025 03:49,Fresh,2
35.1,62.6,568,1508,962,30-09-2025 03:54,Fresh,2
36.7,61.7,567,1496,950,30-09-2025 03:59,Fresh,2
36,61.8,566,1514,967,30-09-2025 04:04,Fresh,2
35.6,62.5,574,1447,992,30-09-2025 04:10,Fresh,2
36,61.2,562,1505,979,30-09-2025 04:15,Fresh,2
34.9,62.3,575,1471,972,30-09-2025 04:20,Fresh,2
36.8,61.7,562,1468,976,30-09-2025 04:25,Fresh,2
35.9,60.7,564,1478,983,30-09-2025 04:30,Fresh,2
36.5,60,563,1425,948,30-09-2025 04:35,Fresh,2
35.1,61.9,547,1402,931,30-09-2025 04:40,Fresh,2
35.9,60.4,557,1393,952,30-09-2025 04:45,Fresh,2
35.9,61.1,565,1408,970,30-09-2025 04:50,Fresh,2
36.9,61.1,574,1472,982,30-09-2025 04:55,Fresh,2
36.1,60.8,579,1500,1011,30-09-2025 05:00,Fresh,2
35.9,61.1,590,1513,1021,30-09-2025 05:05,Fresh,2
35.5,62,603,1516,1047,30-09-2025 05:10,Fresh,2
35.8,60.8,616,1481,1099,30-09-2025 05:15,Fresh,2
36.1,62.2,643,1533,1100,30-09-2025 05:20,Fresh,2
36,62.4,622,1482,1094,30-09-2025 05:25,Fresh,2
35.1,61.4,590,1512,1053,30-09-2025 05:30,Fresh,2
36.8,60.6,585,1504,1049,30-09-2025 05:35,Fresh,2
36.9,62.5,570,1461,1048,30-09-2025 05:40,Fresh,2
35.4,61.6,561,1425,1057,30-09-2025 05:45,Fresh,2
36.3,62.1,564,1398,1053,30-09-2025 05:50,Fresh,2
35.4,63.4,573,1452,1069,30-09-2025 05:55,Fresh,2
36.5,63.8,577,1411,1069,30-09-2025 06:00,Fresh,2
35.8,63.2,586,1443,1072,30-09-2025 06:05,Fresh,2
36.5,62.4,661,1564,1177,30-09-2025 06:10,Fresh,2
36.7,63,671,1590,1180,30-09-2025 06:15,Fresh,2
36.7,63.4,657,1469,1157,30-09-2025 06:20,Fresh,2
35.4,63.1,642,1458,1154,30-09-2025 06:25,Fresh,2
37,63.1,639,1482,1123,30-09-2025 06:30,Fresh,2
35.7,62.1,624,1462,1102,30-09-2025 06:35,Fresh,2
35.3,62.5,608,1471,1097,30-09-2025 06:40,Fresh,2
36.3,63.5,635,1452,1134,30-09-2025 06:45,Fresh,2
35.9,63,629,1466,1133,30-09-2025 06:50,Fresh,2
36.9,62.8,627,1458,1119,30-09-2025 06:56,Fresh,2
36.8,64.1,634,1536,1117,30-09-2025 07:01,Fresh,2
35.8,64.6,625,1476,1112,30-09-2025 07:06,Fresh,2
37.1,63.8,629,1460,1117,30-09-2025 07:11,Fresh,2
35.8,64.4,629,1444,1110,30-09-2025 07:16,Fresh,2
36.2,65,632,1454,1126,30-09-2025 07:21,Fresh,2
35.7,63,633,1476,1120,30-09-2025 07:26,Fresh,2
37.1,64,627,1452,1130,30-09-2025 07:31,Fresh,2
35.4,63.7,637,1487,1132,30-09-2025 07:36,Fresh,2
35.2,63.5,625,1465,1108,30-09-2025 07:41,Fresh,2
36,64.5,639,1454,1128,30-09-2025 07:46,Fresh,2
37.1,63.8,649,1456,1140,30-09-2025 07:51,Fresh,2
36.9,64.2,636,1455,1138,30-09-2025 07:56,Fresh,2
36.6,63.8,631,1433,1124,30-09-2025 08:01,Fresh,2
36.9,63.6,631,1475,1140,30-09-2025 08:06,Fresh,2
36.9,65.3,623,1468,1127,30-09-2025 08:11,Fresh,2
36.1,63.5,626,1452,1125,30-09-2025 08:16,Fresh,2
35.7,63.7,628,1473,1122,30-09-2025 08:21,Fresh,2
36.6,63.9,631,1475,1140,30-09-2025 08:26,Fresh,2
36.4,64.3,626,1473,1119,30-09-2025 08:31,Fresh,2
35.8,64.6,622,1433,1126,30-09-2025 08:36,Fresh,2
35.3,64.1,624,1470,1117,30-09-2025 08:41,Fresh,2
36.6,63.3,622,1466,1115,30-09-2025 08:46,Fresh,2
35.6,63.8,626,1451,1113,30-09-2025 08:51,Fresh,2
37,64.4,627,1441,1127,30-09-2025 08:56,Fresh,2
35.6,64.6,618,1457,1132,30-09-2025 09:01,Fresh,2
35.3,64.7,625,1426,1123,30-09-2025 09:06,Fresh,2
36.7,64.9,620,1467,1126,30-09-2025 09:11,Fresh,2
35.3,64.6,628,1432,1131,30-09-2025 09:16,Fresh,2
35.5,63.8,617,1419,1132,30-09-2025 09:21,Fresh,2
36.3,64.5,617,1428,1133,30-09-2025 09:26,Fresh,2
36.7,64.4,623,1433,1118,30-09-2025 09:32,Fresh,2
35.4,63.8,614,1475,1121,30-09-2025 09:37,Fresh,2
35.6,64.7,620,1433,1118,30-09-2025 09:42,Fresh,2
36.6,64.3,622,1459,1130,30-09-2025 09:47,Fresh,2
36.9,65.4,619,1418,1138,30-09-2025 09:52,Fresh,2
36,65.1,624,1437,1142,30-09-2025 09:57,Fresh,2
35.3,64.4,627,1448,1140,30-09-2025 10:02,Fresh,2
35,65.3,627,1485,1133,30-09-2025 10:07,Fresh,2
35.5,64.8,620,1456,1144,30-09-2025 10:12,Fresh,2
35.3,64.9,619,1430,1135,30-09-2025 10:17,Fresh,2
36.3,64.3,626,1442,1135,30-09-2025 10:22,Fresh,2
35.1,64.7,614,1418,1136,30-09-2025 10:27,Fresh,2
35.9,64.5,621,1428,1149,30-09-2025 10:32,Fresh,2
36.3,63.9,628,1426,1139,30-09-2025 10:37,Fresh,2
36.1,64.4,629,1442,1152,30-09-2025 10:42,Fresh,2
35.3,65.2,627,1428,1145,30-09-2025 10:47,Fresh,2
36.5,64.8,629,1433,1144,30-09-2025 10:52,Fresh,2
36.3,63.4,624,1434,1135,30-09-2025 10:57,Fresh,2
36.4,63.9,624,1455,1137,30-09-2025 11:02,Fresh,2
35.1,63.7,623,1486,1143,30-09-2025 11:07,Fresh,2
35,63.2,618,1446,1147,30-09-2025 11:12,Fresh,2
36.7,65.1,620,1460,1157,30-09-2025 11:17,Fresh,2
35.6,63.8,620,1504,1148,30-09-2025 11:22,Fresh,2
35.4,63.9,631,1446,1171,30-09-2025 11:27,Fresh,2
35.8,64.6,623,1467,1153,30-09-2025 11:32,Fresh,2
36.1,63.2,634,1399,1162,30-09-2025 11:37,Fresh,2
36.7,63.7,634,1438,1163,30-09-2025 11:42,Fresh,2
35.4,64.4,625,1431,1168,30-09-2025 11:47,Fresh,2
36.6,64.7,628,1464,1170,30-09-2025 11:52,Fresh,2
34.8,65.3,624,1442,1163,30-09-2025 11:57,Fresh,2
35.9,64.3,622,1469,1166,30-09-2025 12:02,Fresh,2
36.1,64.5,630,1378,1165,30-09-2025 12:07,Fresh,2
35,64.7,628,1461,1169,30-09-2025 12:12,Fresh,2
35,64.8,630,1444,1177,30-09-2025 12:17,Fresh,2
35.5,64.6,641,1511,1171,30-09-2025 12:22,Fresh,2
36.6,65,631,1445,1172,30-09-2025 12:27,Fresh,2
35.9,64.6,632,1489,1175,30-09-2025 12:33,Fresh,2
36.6,64.8,640,1454,1196,30-09-2025 12:38,Fresh,2
36.3,63.2,650,1445,1192,30-09-2025 12:43,Fresh,2
35.5,64.5,654,1428,1186,30-09-2025 12:48,Fresh,2
36.2,63.8,691,1454,1233,30-09-2025 12:53,Fresh,2
34.6,64.2,748,1559,1307,30-09-2025 12:58,Fresh,2
34.8,64.5,749,1553,1324,30-09-2025 13:03,Fresh,2
36.3,65,730,1535,1291,30-09-2025 13:08,Fresh,2
36.2,65.1,725,1489,1283,30-09-2025 13:13,Fresh,2
35.1,63.5,707,1490,1282,30-09-2025 13:18,Fresh,2
35.7,64.5,690,1527,1253,30-09-2025 13:23,Fresh,2
35.8,64.4,691,1490,1266,30-09-2025 13:28,Fresh,2
36.3,63.9,694,1475,1256,30-09-2025 13:33,Fresh,2
35.8,63.1,695,1468,1266,30-09-2025 13:38,Fresh,2
35.4,63,690,1477,1261,30-09-2025 13:43,Fresh,2
35.2,64.4,686,1437,1258,30-09-2025 13:48,Fresh,2
35.4,63.8,679,1467,1247,30-09-2025 13:53,Fresh,2
35.7,64.5,674,1421,1226,30-09-2025 13:58,Fresh,2
36.1,63.4,659,1378,1231,30-09-2025 14:03,Fresh,2
35.2,64.2,654,1408,1208,30-09-2025 14:08,Fresh,2
34.7,63.4,649,1407,1207,30-09-2025 14:13,Fresh,2
34.7,64,661,1421,1214,30-09-2025 14:18,Fresh,2
35.8,62.8,661,1471,1241,30-09-2025 14:23,Fresh,2
35.9,63.8,668,1466,1241,30-09-2025 14:28,Fresh,2
34.5,64.2,679,1461,1250,30-09-2025 14:33,Fresh,2
34.4,64.4,677,1440,1264,30-09-2025 14:38,Fresh,2
35.5,64.1,682,1443,1264,30-09-2025 14:43,Fresh,2
34.6,62.5,685,1476,1273,30-09-2025 14:48,Fresh,2
35.9,63.3,686,1467,1272,30-09-2025 14:53,Fresh,2
34.9,62.5,689,1442,1266,30-09-2025 14:58,Fresh,2
34.6,63,789,1463,1391,30-09-2025 15:03,Fresh,2
36.1,64.4,834,1519,1427,30-09-2025 15:08,Fresh,2
34.6,63.8,863,1556,1452,30-09-2025 15:13,Fresh,2
34.9,63.7,844,1535,1434,30-09-2025 15:18,Fresh,2
34.6,64.2,850,1576,1442,30-09-2025 15:23,Fresh,2
34.5,64.4,877,1592,1459,30-09-2025 15:28,Fresh,2
34.2,63.7,840,1530,1429,30-09-2025 15:33,Fresh,2
34.1,62.2,806,1493,1392,30-09-2025 15:39,Fresh,2
34.3,63,780,1485,1364,30-09-2025 15:44,Fresh,2
34,63.3,788,1503,1365,30-09-2025 15:49,Fresh,2
35.1,64.1,789,1479,1367,30-09-2025 15:54,Fresh,2
35.3,62.4,798,1504,1377,30-09-2025 15:59,Fresh,2
34.7,63.3,813,1514,1385,30-09-2025 16:04,Fresh,2
34.5,63.7,820,1514,1397,30-09-2025 16:09,Fresh,2
35,63,823,1531,1438,30-09-2025 16:14,Fresh,2
35.9,63.8,871,1657,1492,30-09-2025 16:19,Fresh,2
35.9,64.8,904,1672,1559,30-09-2025 16:24,Fresh,2
34.3,64.3,917,1714,1605,30-09-2025 16:29,Fresh,2
34.6,63.5,928,1743,1653,30-09-2025 16:34,Fresh,2
34.8,64.8,953,1743,1686,30-09-2025 16:39,Fresh,2
35,65,903,1588,1623,30-09-2025 16:44,Fresh,2
35.6,66.3,977,1641,1634,30-09-2025 16:49,Fresh,2
35.4,65.6,1045,1627,1670,30-09-2025 16:54,Early Spoilage,2
34.7,66.4,1054,1639,1664,30-09-2025 16:59,Early Spoilage,2
35.2,65.9,1020,1614,1643,30-09-2025 17:04,Early Spoilage,2
35.3,65.5,1057,1652,1673,30-09-2025 17:09,Early Spoilage,2
34.3,66.6,1066,1681,1703,30-09-2025 17:14,Early Spoilage,2
35.8,64.6,989,1599,1628,30-09-2025 17:19,Early Spoilage,2
34.1,64.7,968,1580,1617,30-09-2025 17:24,Early Spoilage,2
35.8,65,953,1613,1594,30-09-2025 17:29,Early Spoilage,2
34.1,65.5,937,1559,1586,30-09-2025 17:34,Early Spoilage,2
35.6,65.6,932,1571,1582,30-09-2025 17:39,Early Spoilage,2
35.8,65.8,945,1582,1597,30-09-2025 17:44,Early Spoilage,2
36,64.7,931,1558,1613,30-09-2025 17:49,Early Spoilage,2
35.6,64.2,792,1620,1456,30-09-2025 17:54,Early Spoilage,2
35.6,63.5,833,1603,1488,30-09-2025 17:59,Early Spoilage,2
35.4,64.3,864,1629,1536,30-09-2025 18:04,Early Spoilage,2
35.7,65,889,1587,1531,30-09-2025 18:09,Early Spoilage,2
34.4,64.1,961,1563,1580,30-09-2025 18:14,Early Spoilage,2
35.2,63.9,959,1578,1628,30-09-2025 18:19,Early Spoilage,2
35.1,63.3,973,1591,1602,30-09-2025 18:24,Early Spoilage,2
35.9,64.3,959,1595,1613,30-09-2025 18:29,Early Spoilage,2
35.1,63.4,973,1629,1604,30-09-2025 18:34,Early Spoilage,2
35,62.6,1025,1560,1679,30-09-2025 18:40,Early Spoilage,2
35.5,62.8,975,1592,1646,30-09-2025 18:45,Early Spoilage,2
34.7,62.3,1006,1583,1713,30-09-2025 18:50,Early Spoilage,2
34.5,62.4,828,1620,1493,30-09-2025 18:55,Early Spoilage,2
35.3,61.6,823,1612,1480,30-09-2025 19:00,Early Spoilage,2
35.1,62.7,845,1660,1532,30-09-2025 19:05,Early Spoilage,2
34.8,62.9,868,1606,1569,30-09-2025 19:10,Early Spoilage,2
35,62.3,891,1609,1644,30-09-2025 19:15,Early Spoilage,2
35.1,62.3,973,1583,1670,30-09-2025 19:20,Early Spoilage,2
35,63.3,959,1612,1601,30-09-2025 19:25,Early Spoilage,2
35.2,62.9,1011,1643,1682,30-09-2025 19:30,Early Spoilage,2
35.8,62.4,998,1615,1673,30-09-2025 19:35,Early Spoilage,2
35,62.2,992,1597,1698,30-09-2025 19:40,Early Spoilage,2
36.3,63.1,994,1525,1732,30-09-2025 19:45,Early Spoilage,2
36.2,61.6,985,1582,1665,30-09-2025 19:50,Early Spoilage,2
35.5,61.8,1006,1639,1642,30-09-2025 19:55,Early Spoilage,2
35.1,62.9,1014,1614,1686,30-09-2025 20:00,Early Spoilage,2
35.6,62,1009,1638,1657,30-09-2025 20:05,Early Spoilage,2
36.2,62.3,985,1645,1650,30-09-2025 20:10,Early Spoilage,2
35.8,62,1022,1594,1662,30-09-2025 20:15,Early Spoilage,2
36.1,61.9,1014,1610,1629,30-09-2025 20:20,Early Spoilage,2
35.6,61.2,1032,1609,1682,30-09-2025 20:25,Early Spoilage,2
35.8,61,1074,1608,1717,30-09-2025 20:30,Early Spoilage,2
35.1,61.1,1105,1606,1726,30-09-2025 20:35,Early Spoilage,2
36,60.7,1044,1623,1695,30-09-2025 20:40,Early Spoilage,2
35,62.2,1038,1576,1771,30-09-2025 20:45,Early Spoilage,2
35.9,60.9,1010,1636,1692,30-09-2025 20:50,Early Spoilage,2
36.3,61.5,1040,1688,1731,30-09-2025 20:55,Early Spoilage,2
34.9,61.9,1043,1752,1759,30-09-2025 21:00,Early Spoilage,2
35.8,61.9,1052,1723,1786,30-09-2025 21:05,Early Spoilage,2
34.7,61.1,1017,1711,1761,30-09-2025 21:10,Early Spoilage,2
36,61.3,1059,1737,1787,30-09-2025 21:15,Early Spoilage,2
34.8,62.4,1047,1725,1791,30-09-2025 21:20,Early Spoilage,2
36.5,61.6,1100,1770,1837,30-09-2025 21:26,Early Spoilage,2
34.9,61.9,1115,1738,1858,30-09-2025 21:31,Early Spoilage,2
36.6,62,1107,1766,1850,30-09-2025 21:36,Early Spoilage,2
36.3,61.8,1122,1793,1855,30-09-2025 21:41,Early Spoilage,2
35.9,60.6,1177,1805,1884,30-09-2025 21:46,Early Spoilage,2
36.3,61.2,1168,1774,1882,30-09-2025 21:51,Early Spoilage,2
36.3,60.3,1144,1759,1870,30-09-2025 21:56,Early Spoilage,2
36.6,61.2,938,1827,1711,30-09-2025 22:01,Early Spoilage,2
35.2,61.7,1022,1784,1759,30-09-2025 22:06,Early Spoilage,2
35.9,60.9,1072,1800,1803,30-09-2025 22:11,Early Spoilage,2
34.9,60.7,1068,1794,1785,30-09-2025 22:16,Early Spoilage,2
35.9,59.9,1024,1776,1801,30-09-2025 22:21,Early Spoilage,2
35,61.6,1017,1800,1794,30-09-2025 22:26,Early Spoilage,2
35.8,59.9,1018,1778,1791,30-09-2025 22:31,Early Spoilage,2
35.9,59.7,1043,1801,1809,30-09-2025 22:36,Early Spoilage,2
35.7,60.1,1083,1694,1842,30-09-2025 22:41,Early Spoilage,2
35.9,59.5,1008,1696,1775,30-09-2025 22:46,Early Spoilage,2
36.4,60.3,992,1592,1770,30-09-2025 22:51,Early Spoilage,2
36.5,60.2,992,1634,1667,30-09-2025 22:56,Early Spoilage,2
35.9,59.7,1001,1663,1646,30-09-2025 23:01,Early Spoilage,2
36.2,59.3,1011,1600,1701,30-09-2025 23:06,Early Spoilage,2
36.9,59.3,1011,1626,1746,30-09-2025 23:11,Early Spoilage,2
35.2,59.9,1040,1651,1694,30-09-2025 23:16,Early Spoilage,2
35.2,59.1,1037,1626,1677,30-09-2025 23:21,Early Spoilage,2
35.2,60.5,1058,1654,1698,30-09-2025 23:26,Early Spoilage,2
36.3,59.6,1075,1598,1743,30-09-2025 23:31,Early Spoilage,2
35.8,59.8,1086,1644,1762,30-09-2025 23:36,Early Spoilage,2
36.5,59.9,1094,1639,1742,30-09-2025 23:41,Early Spoilage,2
36.4,60.3,1140,1569,1882,30-09-2025 23:46,Early Spoilage,2
35.8,59.2,1134,1595,1835,30-09-2025 23:52,Early Spoilage,2
36.8,59.3,1122,1595,1741,30-09-2025 23:57,Early Spoilage,2
36.5,60.7,1141,1641,1714,01-10-2025 00:02,Early Spoilage,2
35.6,59.1,1132,1621,1790,01-10-2025 00:07,Early Spoilage,2
,,,,,,,
,,,,,,,
,,,,,,,
